subscription_id,customer_id,plan_id,billing_cycle,subscription_start,subscription_end,subscription_status,discount_percent,created_at
4102,4102,2,Monthly,2023-12-30,,Active,10,2026-07-25 00:18:29.142819
4103,4103,3,Monthly,2025-11-02,,Active,0,2026-07-25 00:18:29.142828
4104,4104,1,Monthly,2025-07-29,,Active,5,2026-07-25 00:18:29.142837
4105,4105,3,Monthly,2025-06-21,,Active,15,2026-07-25 00:18:29.142846
4106,4106,1,Monthly,2023-01-25,,Active,5,2026-07-25 00:18:29.142865
4107,4107,4,Monthly,2023-09-15,2024-04-01,Cancelled,10,2026-07-25 00:18:29.142878
4108,4108,1,Monthly,2025-08-27,,Active,5,2026-07-25 00:18:29.142889
4109,4109,3,Monthly,2025-10-17,,Active,0,2026-07-25 00:18:29.142898
4110,4110,1,Monthly,2025-07-21,,Active,15,2026-07-25 00:18:29.142907
4111,4111,1,Monthly,2024-12-09,,Active,10,2026-07-25 00:18:29.142916
4112,4112,1,Monthly,2023-08-14,,Active,0,2026-07-25 00:18:29.142925
4113,4113,2,Monthly,2025-06-02,,Active,0,2026-07-25 00:18:29.142934
4114,4114,3,Monthly,2023-06-09,,Active,5,2026-07-25 00:18:29.142943
4115,4115,1,Monthly,2024-04-25,2025-12-06,Cancelled,0,2026-07-25 00:18:29.142955
4116,4116,2,Annual,2023-09-30,2024-05-07,Expired,15,2026-07-25 00:18:29.142968
4117,4117,3,Annual,2024-04-02,,Active,5,2026-07-25 00:18:29.142977
4118,4118,3,Monthly,2024-09-19,,Active,0,2026-07-25 00:18:29.142996
4119,4119,2,Monthly,2025-12-22,,Active,0,2026-07-25 00:18:29.143005
4120,4120,1,Annual,2023-08-29,,Active,0,2026-07-25 00:18:29.143015
4121,4121,2,Monthly,2024-10-10,,Active,5,2026-07-25 00:18:29.143024
4122,4122,1,Monthly,2023-12-02,,Active,15,2026-07-25 00:18:29.143033
4123,4123,3,Annual,2023-12-21,,Active,10,2026-07-25 00:18:29.143042
4124,4124,2,Monthly,2024-07-16,,Active,0,2026-07-25 00:18:29.143052
4125,4125,1,Monthly,2025-05-21,,Active,5,2026-07-25 00:18:29.143061
4126,4126,1,Monthly,2023-01-05,,Active,0,2026-07-25 00:18:29.143077
4127,4127,3,Annual,2023-07-03,,Active,5,2026-07-25 00:18:29.143086
4128,4128,1,Monthly,2025-08-05,2025-09-10,Expired,15,2026-07-25 00:18:29.143099
4129,4129,2,Monthly,2023-08-17,,Active,5,2026-07-25 00:18:29.143108
4130,4130,1,Monthly,2025-11-16,,Active,5,2026-07-25 00:18:29.143116
4131,4131,3,Monthly,2023-05-26,2023-10-14,Expired,15,2026-07-25 00:18:29.143128
4132,4132,1,Monthly,2023-04-24,,Active,15,2026-07-25 00:18:29.143137
4133,4133,1,Annual,2024-10-23,2025-07-24,Expired,5,2026-07-25 00:18:29.143149
4134,4134,1,Monthly,2023-08-15,,Active,15,2026-07-25 00:18:29.143158
4135,4135,1,Monthly,2025-06-06,,Active,15,2026-07-25 00:18:29.143167
4136,4136,1,Monthly,2024-01-27,,Active,5,2026-07-25 00:18:29.143176
4137,4137,1,Monthly,2025-04-21,,Active,10,2026-07-25 00:18:29.143195
4138,4138,1,Monthly,2025-03-01,,Active,10,2026-07-25 00:18:29.143204
4139,4139,1,Monthly,2023-02-15,,Active,15,2026-07-25 00:18:29.143213
4140,4140,3,Monthly,2023-01-02,2024-12-22,Cancelled,15,2026-07-25 00:18:29.143226
4141,4141,2,Monthly,2024-11-05,,Active,0,2026-07-25 00:18:29.143235
4142,4142,1,Annual,2023-03-27,2024-04-24,Cancelled,15,2026-07-25 00:18:29.143247
4143,4143,1,Monthly,2025-02-21,,Active,10,2026-07-25 00:18:29.143256
4144,4144,1,Monthly,2023-10-28,,Active,5,2026-07-25 00:18:29.143265
4145,4145,1,Annual,2023-03-16,,Active,15,2026-07-25 00:18:29.143274
4146,4146,3,Annual,2025-08-08,,Active,5,2026-07-25 00:18:29.143283
4147,4147,1,Monthly,2024-05-14,,Active,5,2026-07-25 00:18:29.143292
4148,4148,2,Monthly,2025-09-04,2025-10-21,Cancelled,10,2026-07-25 00:18:29.143304
4149,4149,1,Monthly,2024-09-30,,Active,10,2026-07-25 00:18:29.143313
4150,4150,4,Monthly,2024-03-10,2025-06-11,Cancelled,0,2026-07-25 00:18:29.143325
4151,4151,3,Monthly,2024-11-18,,Active,0,2026-07-25 00:18:29.143334
4152,4152,2,Monthly,2024-11-28,,Active,5,2026-07-25 00:18:29.143343
4153,4153,1,Monthly,2025-11-08,,Active,10,2026-07-25 00:18:29.143353
4154,4154,2,Monthly,2023-01-31,,Active,0,2026-07-25 00:18:29.143363
4155,4155,1,Monthly,2025-08-29,,Active,0,2026-07-25 00:18:29.143372
4156,4156,1,Monthly,2023-09-08,,Active,10,2026-07-25 00:18:29.143381
4157,4157,1,Monthly,2024-02-14,,Active,15,2026-07-25 00:18:29.143400
4158,4158,2,Monthly,2025-11-14,,Active,15,2026-07-25 00:18:29.143409
4159,4159,1,Monthly,2024-12-06,,Active,10,2026-07-25 00:18:29.143419
4160,4160,2,Monthly,2024-05-03,,Active,0,2026-07-25 00:18:29.143429
4161,4161,1,Annual,2024-06-19,,Active,0,2026-07-25 00:18:29.143438
4162,4162,1,Monthly,2023-05-03,2024-01-26,Expired,15,2026-07-25 00:18:29.143451
4163,4163,1,Monthly,2023-09-13,,Active,15,2026-07-25 00:18:29.143460
4164,4164,1,Monthly,2023-06-24,2024-04-25,Expired,0,2026-07-25 00:18:29.143472
4165,4165,3,Monthly,2025-03-08,,Active,5,2026-07-25 00:18:29.143481
4166,4166,2,Annual,2024-06-19,,Active,5,2026-07-25 00:18:29.143490
4167,4167,3,Monthly,2023-04-26,,Active,15,2026-07-25 00:18:29.143499
4168,4168,1,Annual,2023-09-20,,Active,10,2026-07-25 00:18:29.143508
4169,4169,1,Monthly,2025-03-03,,Active,15,2026-07-25 00:18:29.143517
4170,4170,1,Monthly,2024-10-31,,Active,5,2026-07-25 00:18:29.143536
4171,4171,4,Monthly,2024-12-02,,Active,0,2026-07-25 00:18:29.143545
4172,4172,4,Monthly,2024-09-10,,Active,0,2026-07-25 00:18:29.143555
4173,4173,2,Monthly,2024-12-20,,Active,5,2026-07-25 00:18:29.143564
4174,4174,2,Monthly,2023-10-17,,Active,15,2026-07-25 00:18:29.143573
4175,4175,1,Monthly,2025-09-19,,Active,10,2026-07-25 00:18:29.143582
4176,4176,2,Monthly,2025-04-13,,Active,10,2026-07-25 00:18:29.143600
4177,4177,3,Annual,2024-02-10,2024-08-10,Cancelled,10,2026-07-25 00:18:29.143614
4178,4178,2,Monthly,2024-06-12,2025-07-24,Expired,15,2026-07-25 00:18:29.143637
4179,4179,3,Monthly,2024-11-11,2025-12-23,Expired,10,2026-07-25 00:18:29.143650
4180,4180,1,Monthly,2025-04-17,2026-09-09,Cancelled,10,2026-07-25 00:18:29.143663
4181,4181,1,Monthly,2023-10-03,,Active,15,2026-07-25 00:18:29.143673
4182,4182,1,Monthly,2023-12-22,,Active,0,2026-07-25 00:18:29.143682
4183,4183,2,Monthly,2025-12-27,2027-11-03,Expired,0,2026-07-25 00:18:29.143694
4184,4184,1,Annual,2023-07-04,,Active,0,2026-07-25 00:18:29.143704
4185,4185,2,Monthly,2025-02-10,,Active,5,2026-07-25 00:18:29.143713
4186,4186,1,Monthly,2023-08-16,,Active,10,2026-07-25 00:18:29.143723
4187,4187,3,Monthly,2024-08-07,,Active,15,2026-07-25 00:18:29.143732
4188,4188,1,Monthly,2023-12-14,2024-05-31,Cancelled,15,2026-07-25 00:18:29.143745
4189,4189,2,Monthly,2024-09-03,,Active,15,2026-07-25 00:18:29.143754
4190,4190,1,Monthly,2025-04-17,,Active,0,2026-07-25 00:18:29.143763
4191,4191,1,Monthly,2024-09-21,,Active,15,2026-07-25 00:18:29.143772
4192,4192,1,Monthly,2023-09-28,2024-02-07,Cancelled,10,2026-07-25 00:18:29.143784
4193,4193,1,Monthly,2024-05-23,,Active,15,2026-07-25 00:18:29.143793
4194,4194,1,Monthly,2023-03-03,,Active,5,2026-07-25 00:18:29.143802
4195,4195,2,Monthly,2024-10-29,2025-12-03,Expired,0,2026-07-25 00:18:29.143814
4196,4196,4,Monthly,2023-01-26,,Active,10,2026-07-25 00:18:29.143834
4197,4197,3,Annual,2024-05-29,2024-10-29,Cancelled,10,2026-07-25 00:18:29.143848
4198,4198,1,Annual,2023-12-23,2025-08-26,Cancelled,15,2026-07-25 00:18:29.143861
4199,4199,2,Monthly,2025-12-10,,Active,5,2026-07-25 00:18:29.143871
4200,4200,1,Monthly,2023-07-21,,Active,15,2026-07-25 00:18:29.143880
4201,4201,1,Annual,2025-08-05,,Active,15,2026-07-25 00:18:29.143889
4202,4202,2,Monthly,2024-06-22,,Active,5,2026-07-25 00:18:29.143898
4203,4203,2,Monthly,2023-02-25,,Active,15,2026-07-25 00:18:29.143907
4204,4204,3,Monthly,2024-01-01,,Active,5,2026-07-25 00:18:29.143917
4205,4205,1,Monthly,2025-10-17,2027-08-15,Expired,10,2026-07-25 00:18:29.143929
4206,4206,2,Monthly,2024-12-03,,Active,10,2026-07-25 00:18:29.143938
4207,4207,1,Monthly,2025-08-11,,Active,0,2026-07-25 00:18:29.143947
4208,4208,1,Monthly,2024-12-17,,Active,0,2026-07-25 00:18:29.143957
4209,4209,2,Monthly,2025-04-21,,Active,10,2026-07-25 00:18:29.143968
4210,4210,1,Monthly,2024-11-09,,Active,15,2026-07-25 00:18:29.143978
4211,4211,1,Monthly,2023-07-21,,Active,5,2026-07-25 00:18:29.143987
4212,4212,1,Monthly,2023-03-01,,Active,0,2026-07-25 00:18:29.143996
4213,4213,1,Monthly,2025-09-26,,Active,0,2026-07-25 00:18:29.144005
4214,4214,1,Monthly,2024-07-26,,Active,15,2026-07-25 00:18:29.144015
4215,4215,1,Annual,2025-10-27,,Active,5,2026-07-25 00:18:29.144034
4216,4216,1,Monthly,2025-08-20,,Active,10,2026-07-25 00:18:29.144043
4217,4217,2,Monthly,2023-02-17,2023-12-03,Expired,0,2026-07-25 00:18:29.144057
4218,4218,1,Monthly,2024-06-16,,Active,5,2026-07-25 00:18:29.144066
4219,4219,1,Monthly,2025-03-24,,Active,5,2026-07-25 00:18:29.144076
4220,4220,3,Monthly,2023-08-07,,Active,15,2026-07-25 00:18:29.144085
4221,4221,2,Monthly,2023-10-16,,Active,0,2026-07-25 00:18:29.144094
4222,4222,2,Monthly,2025-06-13,,Active,15,2026-07-25 00:18:29.144103
4223,4223,1,Monthly,2023-12-12,,Active,10,2026-07-25 00:18:29.144112
4224,4224,1,Monthly,2023-06-10,,Active,15,2026-07-25 00:18:29.144121
4225,4225,2,Monthly,2025-11-29,,Active,5,2026-07-25 00:18:29.144130
4226,4226,1,Monthly,2025-01-20,,Active,10,2026-07-25 00:18:29.144139
4227,4227,2,Monthly,2024-08-27,,Active,0,2026-07-25 00:18:29.144148
4228,4228,1,Monthly,2024-09-19,,Active,5,2026-07-25 00:18:29.144157
4229,4229,3,Monthly,2025-08-02,,Active,10,2026-07-25 00:18:29.144166
4230,4230,1,Monthly,2025-02-22,,Active,10,2026-07-25 00:18:29.144175
4231,4231,1,Monthly,2024-07-27,,Active,10,2026-07-25 00:18:29.144185
4232,4232,1,Monthly,2025-03-17,,Active,15,2026-07-25 00:18:29.144194
4233,4233,3,Annual,2025-05-17,,Active,10,2026-07-25 00:18:29.144203
4234,4234,1,Monthly,2025-01-27,,Active,5,2026-07-25 00:18:29.144222
4235,4235,2,Annual,2024-04-21,,Active,10,2026-07-25 00:18:29.144261
4236,4236,3,Monthly,2025-06-15,,Active,0,2026-07-25 00:18:29.151579
4237,4237,1,Monthly,2025-01-17,2026-10-16,Cancelled,5,2026-07-25 00:18:29.151620
4238,4238,1,Monthly,2025-12-30,2026-07-01,Cancelled,0,2026-07-25 00:18:29.151636
4239,4239,1,Monthly,2023-02-28,,Active,15,2026-07-25 00:18:29.151650
4240,4240,2,Monthly,2024-09-04,2026-07-22,Expired,5,2026-07-25 00:18:29.151669
4241,4241,2,Monthly,2023-06-17,2025-03-08,Cancelled,15,2026-07-25 00:18:29.152137
4242,4242,4,Monthly,2023-12-03,,Active,0,2026-07-25 00:18:29.152159
4243,4243,1,Monthly,2024-10-13,,Active,5,2026-07-25 00:18:29.152230
4244,4244,1,Monthly,2023-06-01,,Active,0,2026-07-25 00:18:29.152243
4245,4245,3,Annual,2024-05-07,2025-03-26,Cancelled,5,2026-07-25 00:18:29.152277
4246,4246,1,Annual,2024-02-17,,Active,10,2026-07-25 00:18:29.152288
4247,4247,1,Annual,2023-06-19,2023-07-22,Expired,0,2026-07-25 00:18:29.152305
4248,4248,3,Monthly,2023-02-24,,Active,15,2026-07-25 00:18:29.152316
4249,4249,2,Monthly,2025-04-02,,Active,5,2026-07-25 00:18:29.152327
4250,4250,2,Annual,2025-01-04,,Active,0,2026-07-25 00:18:29.152337
4251,4251,2,Monthly,2025-01-12,,Active,10,2026-07-25 00:18:29.152348
4252,4252,1,Annual,2024-01-01,2025-10-31,Cancelled,10,2026-07-25 00:18:29.152365
4253,4253,1,Monthly,2023-09-10,,Active,15,2026-07-25 00:18:29.152376
4254,4254,1,Annual,2024-10-27,,Active,0,2026-07-25 00:18:29.152389
4255,4255,1,Monthly,2025-06-25,,Active,0,2026-07-25 00:18:29.152399
4256,4256,1,Monthly,2024-03-10,,Active,0,2026-07-25 00:18:29.152410
4257,4257,2,Monthly,2024-06-08,,Active,10,2026-07-25 00:18:29.152420
4258,4258,2,Monthly,2025-04-20,,Active,15,2026-07-25 00:18:29.152430
4259,4259,1,Monthly,2024-05-07,2025-05-17,Cancelled,0,2026-07-25 00:18:29.152445
4260,4260,1,Monthly,2024-04-18,2025-04-26,Expired,5,2026-07-25 00:18:29.152459
4261,4261,1,Monthly,2024-10-27,,Active,0,2026-07-25 00:18:29.152471
4262,4262,1,Annual,2023-01-10,,Active,0,2026-07-25 00:18:29.152481
4263,4263,1,Monthly,2024-08-01,,Active,10,2026-07-25 00:18:29.152496
4264,4264,2,Monthly,2024-01-03,,Active,10,2026-07-25 00:18:29.152509
4265,4265,2,Monthly,2024-05-21,,Active,10,2026-07-25 00:18:29.152525
4266,4266,1,Monthly,2024-06-12,,Active,5,2026-07-25 00:18:29.152535
4267,4267,1,Monthly,2025-09-10,,Active,0,2026-07-25 00:18:29.152546
4268,4268,2,Monthly,2023-06-05,,Active,10,2026-07-25 00:18:29.152556
4269,4269,1,Monthly,2025-03-26,,Active,0,2026-07-25 00:18:29.152568
4270,4270,1,Monthly,2025-02-01,,Active,15,2026-07-25 00:18:29.152578
4271,4271,3,Monthly,2023-12-11,,Active,10,2026-07-25 00:18:29.152589
4272,4272,3,Monthly,2024-11-16,,Active,0,2026-07-25 00:18:29.152600
4273,4273,3,Monthly,2023-01-10,2023-03-12,Cancelled,10,2026-07-25 00:18:29.152616
4274,4274,3,Monthly,2025-12-29,,Active,10,2026-07-25 00:18:29.152626
4275,4275,2,Annual,2023-11-21,,Active,15,2026-07-25 00:18:29.152639
4276,4276,1,Monthly,2025-04-24,,Active,5,2026-07-25 00:18:29.152649
4277,4277,1,Monthly,2023-04-08,2025-01-11,Expired,15,2026-07-25 00:18:29.152664
4278,4278,1,Annual,2025-09-29,,Active,0,2026-07-25 00:18:29.152676
4279,4279,3,Monthly,2023-05-24,,Active,0,2026-07-25 00:18:29.152686
4280,4280,4,Monthly,2023-05-20,2023-12-31,Expired,0,2026-07-25 00:18:29.152701
4281,4281,2,Monthly,2025-05-08,,Active,5,2026-07-25 00:18:29.152712
4282,4282,1,Monthly,2025-01-02,,Active,0,2026-07-25 00:18:29.152723
4283,4283,1,Monthly,2024-12-09,2026-07-08,Cancelled,5,2026-07-25 00:18:29.152737
4284,4284,1,Annual,2025-01-15,,Active,0,2026-07-25 00:18:29.152748
4285,4285,2,Monthly,2024-07-18,,Active,10,2026-07-25 00:18:29.152759
4286,4286,1,Annual,2025-06-06,2026-11-06,Expired,5,2026-07-25 00:18:29.152775
4287,4287,4,Annual,2023-05-21,,Active,10,2026-07-25 00:18:29.152787
4288,4288,1,Monthly,2024-08-17,2025-06-02,Cancelled,15,2026-07-25 00:18:29.152801
4289,4289,1,Monthly,2025-05-03,,Active,15,2026-07-25 00:18:29.152811
4290,4290,1,Monthly,2025-09-29,,Active,5,2026-07-25 00:18:29.152821
4291,4291,2,Monthly,2023-12-01,,Active,15,2026-07-25 00:18:29.152832
4292,4292,2,Monthly,2023-12-04,2025-03-14,Cancelled,15,2026-07-25 00:18:29.152847
4293,4293,1,Monthly,2023-02-15,2024-08-09,Expired,5,2026-07-25 00:18:29.152862
4294,4294,1,Monthly,2025-05-30,,Active,10,2026-07-25 00:18:29.152873
4295,4295,3,Monthly,2023-06-06,,Active,5,2026-07-25 00:18:29.152886
4296,4296,2,Annual,2023-04-28,2024-06-10,Cancelled,0,2026-07-25 00:18:29.152902
4297,4297,2,Monthly,2023-09-16,,Active,15,2026-07-25 00:18:29.152914
4298,4298,4,Monthly,2024-01-15,,Active,5,2026-07-25 00:18:29.152933
4299,4299,1,Monthly,2024-04-23,,Active,0,2026-07-25 00:18:29.152943
4300,4300,1,Annual,2025-09-28,,Active,5,2026-07-25 00:18:29.152982
4301,4301,2,Annual,2023-12-06,,Active,5,2026-07-25 00:18:29.152999
4302,4302,2,Monthly,2024-01-19,,Active,0,2026-07-25 00:18:29.153010
4303,4303,3,Annual,2024-01-30,,Active,5,2026-07-25 00:18:29.153019
4304,4304,3,Annual,2023-06-30,,Active,5,2026-07-25 00:18:29.153029
4305,4305,2,Monthly,2025-06-23,,Active,0,2026-07-25 00:18:29.153039
4306,4306,1,Monthly,2024-11-14,2025-01-23,Expired,5,2026-07-25 00:18:29.153055
4307,4307,1,Monthly,2024-01-18,2025-12-14,Cancelled,10,2026-07-25 00:18:29.153070
4308,4308,2,Monthly,2025-02-12,,Active,15,2026-07-25 00:18:29.153080
4309,4309,2,Monthly,2024-05-22,,Active,5,2026-07-25 00:18:29.153091
4310,4310,1,Monthly,2025-03-17,,Active,0,2026-07-25 00:18:29.153101
4311,4311,1,Annual,2025-11-14,,Active,0,2026-07-25 00:18:29.153111
4312,4312,1,Monthly,2024-09-08,,Active,10,2026-07-25 00:18:29.153122
4313,4313,2,Monthly,2023-09-27,,Active,15,2026-07-25 00:18:29.153133
4314,4314,1,Monthly,2025-05-10,,Active,15,2026-07-25 00:18:29.153144
4315,4315,2,Monthly,2024-12-24,,Active,5,2026-07-25 00:18:29.153154
4316,4316,1,Monthly,2025-11-27,,Active,10,2026-07-25 00:18:29.153164
4317,4317,1,Monthly,2024-08-01,,Active,10,2026-07-25 00:18:29.153175
4318,4318,2,Monthly,2024-09-04,,Active,10,2026-07-25 00:18:29.153185
4319,4319,2,Monthly,2023-11-10,,Active,5,2026-07-25 00:18:29.153196
4320,4320,2,Monthly,2024-01-03,,Active,10,2026-07-25 00:18:29.153206
4321,4321,1,Monthly,2025-06-10,,Active,10,2026-07-25 00:18:29.153217
4322,4322,1,Annual,2023-09-11,,Active,0,2026-07-25 00:18:29.153227
4323,4323,1,Monthly,2023-05-26,,Active,0,2026-07-25 00:18:29.153237
4324,4324,2,Monthly,2025-06-15,2026-09-27,Expired,10,2026-07-25 00:18:29.153252
4325,4325,2,Annual,2025-06-30,,Active,0,2026-07-25 00:18:29.153263
4326,4326,1,Monthly,2025-01-12,,Active,5,2026-07-25 00:18:29.153273
4327,4327,1,Monthly,2023-10-27,,Active,15,2026-07-25 00:18:29.153284
4328,4328,3,Monthly,2023-01-08,,Active,0,2026-07-25 00:18:29.153294
4329,4329,4,Annual,2025-07-10,,Active,5,2026-07-25 00:18:29.153305
4330,4330,1,Monthly,2023-08-14,2024-01-05,Cancelled,0,2026-07-25 00:18:29.153319
4331,4331,1,Annual,2023-08-24,2025-03-14,Cancelled,5,2026-07-25 00:18:29.153332
4332,4332,1,Monthly,2025-12-02,2027-11-22,Cancelled,10,2026-07-25 00:18:29.153345
4333,4333,3,Monthly,2023-08-05,2024-01-04,Expired,5,2026-07-25 00:18:29.153359
4334,4334,1,Monthly,2025-11-12,,Active,5,2026-07-25 00:18:29.153372
4335,4335,2,Annual,2024-09-17,,Active,0,2026-07-25 00:18:29.153382
4336,4336,1,Annual,2023-03-07,,Active,5,2026-07-25 00:18:29.153393
4337,4337,4,Monthly,2024-11-24,,Active,15,2026-07-25 00:18:29.153405
4338,4338,1,Annual,2025-04-02,,Active,10,2026-07-25 00:18:29.153416
4339,4339,2,Monthly,2025-08-25,,Active,0,2026-07-25 00:18:29.153428
4340,4340,1,Monthly,2024-11-01,,Active,0,2026-07-25 00:18:29.153440
4341,4341,1,Monthly,2025-10-22,,Active,10,2026-07-25 00:18:29.153451
4342,4342,2,Annual,2024-04-13,,Active,5,2026-07-25 00:18:29.153462
4343,4343,1,Monthly,2023-06-06,,Active,10,2026-07-25 00:18:29.153480
4344,4344,1,Monthly,2025-11-27,,Active,10,2026-07-25 00:18:29.153491
4345,4345,4,Monthly,2024-06-07,,Active,15,2026-07-25 00:18:29.153503
4346,4346,1,Monthly,2023-07-29,,Active,5,2026-07-25 00:18:29.153513
4347,4347,2,Monthly,2023-07-20,,Active,15,2026-07-25 00:18:29.153523
4348,4348,3,Monthly,2023-10-28,2024-06-28,Cancelled,0,2026-07-25 00:18:29.153539
4349,4349,1,Monthly,2024-08-14,,Active,10,2026-07-25 00:18:29.153550
4350,4350,1,Monthly,2025-10-14,,Active,0,2026-07-25 00:18:29.153560
4351,4351,1,Annual,2025-11-02,,Active,0,2026-07-25 00:18:29.153571
4352,4352,1,Monthly,2025-02-10,,Active,10,2026-07-25 00:18:29.153581
4353,4353,1,Monthly,2024-12-05,,Active,10,2026-07-25 00:18:29.153591
4354,4354,4,Monthly,2024-10-20,,Active,0,2026-07-25 00:18:29.153601
4355,4355,2,Annual,2024-08-24,,Active,5,2026-07-25 00:18:29.153612
4356,4356,2,Monthly,2023-02-12,,Active,15,2026-07-25 00:18:29.153623
4357,4357,1,Monthly,2023-08-31,,Active,0,2026-07-25 00:18:29.153633
4358,4358,2,Monthly,2023-03-25,,Active,15,2026-07-25 00:18:29.153644
4359,4359,2,Monthly,2025-01-14,2026-05-23,Cancelled,15,2026-07-25 00:18:29.153660
4360,4360,2,Monthly,2023-04-04,2023-07-08,Cancelled,15,2026-07-25 00:18:29.153674
4361,4361,1,Monthly,2024-11-19,,Active,0,2026-07-25 00:18:29.153684
4362,4362,1,Monthly,2025-07-06,,Active,5,2026-07-25 00:18:29.153695
4363,4363,1,Monthly,2023-07-16,,Active,10,2026-07-25 00:18:29.153705
4364,4364,1,Monthly,2023-06-16,,Active,15,2026-07-25 00:18:29.153716
4365,4365,3,Monthly,2023-09-04,,Active,15,2026-07-25 00:18:29.153728
4366,4366,3,Monthly,2024-03-19,,Active,0,2026-07-25 00:18:29.153738
4367,4367,1,Monthly,2023-01-27,2024-12-30,Expired,10,2026-07-25 00:18:29.153754
4368,4368,2,Monthly,2025-05-26,,Active,0,2026-07-25 00:18:29.153764
4369,4369,1,Monthly,2025-08-25,,Active,10,2026-07-25 00:18:29.153773
4370,4370,2,Monthly,2025-11-17,2026-04-04,Cancelled,10,2026-07-25 00:18:29.153788
4371,4371,1,Monthly,2023-09-25,,Active,10,2026-07-25 00:18:29.153798
4372,4372,3,Monthly,2023-08-01,2025-05-07,Cancelled,5,2026-07-25 00:18:29.153814
4373,4373,2,Monthly,2023-03-10,,Active,10,2026-07-25 00:18:29.153827
4374,4374,1,Monthly,2023-07-10,2024-03-29,Expired,15,2026-07-25 00:18:29.153842
4375,4375,3,Annual,2024-10-02,,Active,15,2026-07-25 00:18:29.153854
4376,4376,4,Monthly,2023-05-20,,Active,15,2026-07-25 00:18:29.153863
4377,4377,2,Monthly,2025-04-25,,Active,10,2026-07-25 00:18:29.153875
4378,4378,1,Monthly,2025-11-07,,Active,5,2026-07-25 00:18:29.153886
4379,4379,2,Annual,2023-02-17,,Active,0,2026-07-25 00:18:29.153902
4380,4380,1,Monthly,2023-05-12,2024-11-20,Expired,15,2026-07-25 00:18:29.153979
4381,4381,1,Monthly,2024-12-04,,Active,5,2026-07-25 00:18:29.153992
4382,4382,2,Annual,2023-12-23,2024-06-08,Cancelled,0,2026-07-25 00:18:29.154008
4383,4383,2,Monthly,2024-03-22,,Active,5,2026-07-25 00:18:29.154018
4384,4384,2,Monthly,2025-02-03,,Active,10,2026-07-25 00:18:29.154028
4385,4385,1,Monthly,2023-06-27,2023-12-01,Expired,10,2026-07-25 00:18:29.154043
4386,4386,1,Monthly,2024-06-26,,Active,15,2026-07-25 00:18:29.154053
4387,4387,1,Annual,2025-12-28,,Active,0,2026-07-25 00:18:29.154062
4388,4388,3,Monthly,2023-11-14,,Active,10,2026-07-25 00:18:29.154073
4389,4389,2,Monthly,2023-11-06,,Active,15,2026-07-25 00:18:29.154083
4390,4390,1,Annual,2023-09-01,,Active,5,2026-07-25 00:18:29.154094
4391,4391,2,Annual,2024-09-03,,Active,15,2026-07-25 00:18:29.154121
4392,4392,1,Monthly,2025-06-27,,Active,15,2026-07-25 00:18:29.154132
4393,4393,1,Annual,2025-12-22,,Active,15,2026-07-25 00:18:29.154143
4394,4394,1,Monthly,2024-02-18,,Active,10,2026-07-25 00:18:29.154153
4395,4395,1,Monthly,2024-05-28,,Active,10,2026-07-25 00:18:29.154164
4396,4396,1,Monthly,2023-03-20,,Active,5,2026-07-25 00:18:29.154174
4397,4397,1,Monthly,2023-07-13,,Active,15,2026-07-25 00:18:29.154184
4398,4398,2,Annual,2024-02-13,,Active,0,2026-07-25 00:18:29.154195
4399,4399,2,Monthly,2025-05-24,,Active,5,2026-07-25 00:18:29.154205
4400,4400,1,Monthly,2023-01-05,,Active,5,2026-07-25 00:18:29.154216
4401,4401,1,Monthly,2023-04-13,2023-10-24,Cancelled,0,2026-07-25 00:18:29.154231
4402,4402,1,Monthly,2025-08-06,,Active,5,2026-07-25 00:18:29.154242
4403,4403,1,Monthly,2025-07-17,,Active,10,2026-07-25 00:18:29.154253
4404,4404,1,Annual,2025-07-30,,Active,10,2026-07-25 00:18:29.154263
4405,4405,2,Monthly,2023-11-05,,Active,0,2026-07-25 00:18:29.154273
4406,4406,1,Monthly,2024-10-06,,Active,15,2026-07-25 00:18:29.154283
4407,4407,1,Monthly,2023-06-08,,Active,15,2026-07-25 00:18:29.154293
4408,4408,1,Monthly,2023-08-19,,Active,15,2026-07-25 00:18:29.154303
4409,4409,3,Monthly,2025-01-23,,Active,10,2026-07-25 00:18:29.154316
4410,4410,1,Monthly,2023-09-28,,Active,5,2026-07-25 00:18:29.154343
4411,4411,1,Monthly,2025-12-06,,Active,0,2026-07-25 00:18:29.154354
4412,4412,2,Annual,2023-06-26,,Active,0,2026-07-25 00:18:29.154368
4413,4413,2,Monthly,2024-02-15,,Active,0,2026-07-25 00:18:29.154378
4414,4414,1,Monthly,2023-08-05,,Active,0,2026-07-25 00:18:29.154390
4415,4415,2,Monthly,2025-03-11,,Active,0,2026-07-25 00:18:29.154400
4416,4416,4,Monthly,2023-09-24,,Active,15,2026-07-25 00:18:29.154414
4417,4417,2,Annual,2023-09-04,,Active,5,2026-07-25 00:18:29.154425
4418,4418,2,Monthly,2025-09-02,,Active,10,2026-07-25 00:18:29.154438
4419,4419,2,Monthly,2025-04-27,,Active,0,2026-07-25 00:18:29.154450
4420,4420,3,Monthly,2025-12-26,,Active,10,2026-07-25 00:18:29.154461
4421,4421,1,Monthly,2025-06-27,,Active,0,2026-07-25 00:18:29.154476
4422,4422,1,Monthly,2023-05-10,2024-05-11,Cancelled,15,2026-07-25 00:18:29.154497
