usage_id,customer_id,usage_month,active_users,api_requests,storage_used_gb,login_count,created_at
31531,3829,2026-01-29,9,22040,52.22,280,2026-07-25 00:18:32.512345
31532,3829,2026-02-28,4,11564,89.93,100,2026-07-25 00:18:32.512354
31533,3829,2026-03-30,15,22364,183.9,215,2026-07-25 00:18:32.512362
31534,3830,2025-12-28,3,2600,7.8,341,2026-07-25 00:18:32.512377
31535,3830,2026-01-27,4,3354,23.89,296,2026-07-25 00:18:32.512386
31536,3830,2026-02-26,2,2231,37.89,453,2026-07-25 00:18:32.512396
31537,3830,2026-03-28,4,803,32.93,464,2026-07-25 00:18:32.512421
31538,3830,2026-04-27,4,3630,16.4,328,2026-07-25 00:18:32.512445
31539,3831,2025-07-01,5,1078,28.79,106,2026-07-25 00:18:32.512457
31540,3831,2025-07-31,5,1909,9.42,208,2026-07-25 00:18:32.512466
31541,3831,2025-08-30,2,1225,38.82,343,2026-07-25 00:18:32.512482
31542,3831,2025-09-29,2,1606,37.22,382,2026-07-25 00:18:32.512511
31543,3831,2025-10-29,4,3685,38.13,270,2026-07-25 00:18:32.512523
31544,3832,2023-07-15,3,1305,30.95,375,2026-07-25 00:18:32.512537
31545,3832,2023-08-14,4,4911,30.47,294,2026-07-25 00:18:32.512546
31546,3832,2023-09-13,3,2750,28.0,149,2026-07-25 00:18:32.512555
31547,3832,2023-10-13,1,4960,5.64,60,2026-07-25 00:18:32.512564
31548,3832,2023-11-12,4,3061,13.79,71,2026-07-25 00:18:32.512573
31549,3832,2023-12-12,4,4572,28.94,277,2026-07-25 00:18:32.512597
31550,3832,2024-01-11,3,3133,16.5,464,2026-07-25 00:18:32.512607
31551,3832,2024-02-10,5,2522,27.04,485,2026-07-25 00:18:32.512616
31552,3833,2024-05-31,3,2129,9.18,402,2026-07-25 00:18:32.512629
31553,3833,2024-06-30,3,4063,39.1,283,2026-07-25 00:18:32.512639
31554,3833,2024-07-30,1,3976,15.93,375,2026-07-25 00:18:32.512649
31555,3833,2024-08-29,5,3680,25.41,92,2026-07-25 00:18:32.512657
31556,3833,2024-09-28,1,1307,33.08,16,2026-07-25 00:18:32.512667
31557,3833,2024-10-28,4,3859,20.42,475,2026-07-25 00:18:32.512675
31558,3833,2024-11-27,2,3383,19.36,172,2026-07-25 00:18:32.512685
31559,3834,2024-09-28,34,46020,557.4,193,2026-07-25 00:18:32.512697
31560,3834,2024-10-28,33,92072,370.6,442,2026-07-25 00:18:32.512706
31561,3834,2024-11-27,27,132865,221.66,88,2026-07-25 00:18:32.512716
31562,3834,2024-12-27,87,68318,700.46,468,2026-07-25 00:18:32.512726
31563,3834,2025-01-26,17,74404,670.36,390,2026-07-25 00:18:32.512735
31564,3834,2025-02-25,33,84818,569.02,201,2026-07-25 00:18:32.512759
31565,3834,2025-03-27,51,76903,468.19,429,2026-07-25 00:18:32.512770
31566,3834,2025-04-26,24,135149,696.74,313,2026-07-25 00:18:32.512781
31567,3834,2025-05-26,50,112645,323.68,473,2026-07-25 00:18:32.512790
31568,3835,2025-11-09,32,125759,646.36,489,2026-07-25 00:18:32.512818
31569,3835,2025-12-09,74,33587,686.14,216,2026-07-25 00:18:32.512832
31570,3835,2026-01-08,69,56451,810.55,131,2026-07-25 00:18:32.512848
31571,3835,2026-02-07,36,127742,507.29,238,2026-07-25 00:18:32.512858
31572,3835,2026-03-09,75,57608,711.45,272,2026-07-25 00:18:32.512867
31573,3835,2026-04-08,26,128546,654.69,81,2026-07-25 00:18:32.512876
31574,3835,2026-05-08,90,74695,561.26,22,2026-07-25 00:18:32.512885
31575,3835,2026-06-07,44,101302,780.26,484,2026-07-25 00:18:32.512893
31576,3835,2026-07-07,29,82260,410.04,122,2026-07-25 00:18:32.512902
31577,3835,2026-08-06,88,76620,403.33,247,2026-07-25 00:18:32.512913
31578,3835,2026-09-05,84,35684,506.98,242,2026-07-25 00:18:32.512923
31579,3835,2026-10-05,96,64368,744.31,191,2026-07-25 00:18:32.512933
31580,3835,2026-11-04,70,60651,330.9,163,2026-07-25 00:18:32.512942
31581,3835,2026-12-04,38,88546,272.5,290,2026-07-25 00:18:32.512951
31582,3835,2027-01-03,11,87114,422.33,381,2026-07-25 00:18:32.512960
31583,3835,2027-02-02,75,38394,415.87,249,2026-07-25 00:18:32.512968
31584,3835,2027-03-04,61,144043,702.66,99,2026-07-25 00:18:32.513094
31585,3836,2025-01-05,56,77789,853.83,351,2026-07-25 00:18:32.513111
31586,3836,2025-02-04,67,131192,263.16,177,2026-07-25 00:18:32.513120
31587,3836,2025-03-06,23,52113,308.75,101,2026-07-25 00:18:32.513130
31588,3836,2025-04-05,88,94209,513.51,268,2026-07-25 00:18:32.513159
31589,3836,2025-05-05,46,91233,799.85,99,2026-07-25 00:18:32.513168
31590,3836,2025-06-04,27,111763,440.39,60,2026-07-25 00:18:32.513177
31591,3836,2025-07-04,34,71579,786.25,267,2026-07-25 00:18:32.513186
31592,3836,2025-08-03,50,30170,485.74,349,2026-07-25 00:18:32.513195
31593,3836,2025-09-02,16,35881,437.44,37,2026-07-25 00:18:32.513217
31594,3836,2025-10-02,63,56816,382.34,105,2026-07-25 00:18:32.513232
31595,3837,2023-04-13,1,2717,8.8,495,2026-07-25 00:18:32.513253
31596,3837,2023-05-13,1,3998,20.37,379,2026-07-25 00:18:32.513292
31597,3837,2023-06-12,2,3974,25.78,352,2026-07-25 00:18:32.513321
31598,3837,2023-07-12,5,2029,16.85,159,2026-07-25 00:18:32.513330
31599,3837,2023-08-11,5,584,11.22,253,2026-07-25 00:18:32.513353
31600,3837,2023-09-10,2,2703,33.18,259,2026-07-25 00:18:32.513362
31601,3837,2023-10-10,3,4291,7.53,183,2026-07-25 00:18:32.513372
31602,3837,2023-11-09,1,1564,31.67,50,2026-07-25 00:18:32.513408
31603,3838,2024-08-28,83,106867,685.03,443,2026-07-25 00:18:32.513425
31604,3838,2024-09-27,25,102286,497.23,340,2026-07-25 00:18:32.513436
31605,3838,2024-10-27,86,70661,354.04,98,2026-07-25 00:18:32.513473
31606,3838,2024-11-26,43,130188,714.48,365,2026-07-25 00:18:32.513497
31607,3838,2024-12-26,47,65987,213.26,26,2026-07-25 00:18:32.513527
31608,3838,2025-01-25,65,91408,376.2,174,2026-07-25 00:18:32.513536
31609,3838,2025-02-24,62,143842,238.5,394,2026-07-25 00:18:32.513545
31610,3838,2025-03-26,88,55164,485.97,415,2026-07-25 00:18:32.513553
31611,3839,2025-10-19,6,15627,120.47,200,2026-07-25 00:18:32.513575
31612,3839,2025-11-18,19,23912,111.52,152,2026-07-25 00:18:32.513589
31613,3839,2025-12-18,12,8371,89.62,493,2026-07-25 00:18:32.513603
31614,3839,2026-01-17,8,19947,71.92,59,2026-07-25 00:18:32.513632
31615,3839,2026-02-16,12,29201,183.83,446,2026-07-25 00:18:32.513643
31616,3839,2026-03-18,4,12540,55.5,11,2026-07-25 00:18:32.513688
31617,3839,2026-04-17,8,15035,85.99,394,2026-07-25 00:18:32.513698
31618,3840,2024-11-29,58,32364,340.55,176,2026-07-25 00:18:32.513712
31619,3840,2024-12-29,79,68441,881.27,135,2026-07-25 00:18:32.513721
31620,3840,2025-01-28,84,131791,276.8,123,2026-07-25 00:18:32.513730
31621,3840,2025-02-27,37,90519,420.97,205,2026-07-25 00:18:32.513738
31622,3840,2025-03-29,12,72307,223.09,254,2026-07-25 00:18:32.513766
31623,3840,2025-04-28,93,80904,466.49,224,2026-07-25 00:18:32.513776
31624,3840,2025-05-28,21,110864,656.54,261,2026-07-25 00:18:32.513785
31625,3840,2025-06-27,6,46534,646.96,174,2026-07-25 00:18:32.513794
31626,3840,2025-07-27,15,61851,415.25,196,2026-07-25 00:18:32.513803
31627,3840,2025-08-26,12,65428,791.14,495,2026-07-25 00:18:32.513837
31628,3840,2025-09-25,21,67975,296.44,170,2026-07-25 00:18:32.513846
31629,3840,2025-10-25,64,106991,401.4,241,2026-07-25 00:18:32.513872
31630,3840,2025-11-24,19,142312,465.78,198,2026-07-25 00:18:32.513885
31631,3840,2025-12-24,95,58591,811.94,275,2026-07-25 00:18:32.513893
31632,3840,2026-01-23,15,73684,575.69,149,2026-07-25 00:18:32.513902
31633,3841,2024-10-18,4,2599,9.18,434,2026-07-25 00:18:32.513915
31634,3841,2024-11-17,1,3589,26.95,49,2026-07-25 00:18:32.513924
31635,3841,2024-12-17,3,1903,33.99,78,2026-07-25 00:18:32.513933
31636,3841,2025-01-16,2,2826,31.99,176,2026-07-25 00:18:32.513942
31637,3841,2025-02-15,4,4221,14.32,216,2026-07-25 00:18:32.513950
31638,3841,2025-03-17,3,2473,15.2,300,2026-07-25 00:18:32.513959
31639,3841,2025-04-16,2,2507,18.53,325,2026-07-25 00:18:32.513967
31640,3842,2025-12-23,1,829,24.66,164,2026-07-25 00:18:32.513978
31641,3842,2026-01-22,5,2602,35.01,146,2026-07-25 00:18:32.513987
31642,3842,2026-02-21,5,1582,34.88,139,2026-07-25 00:18:32.513995
31643,3842,2026-03-23,2,1669,12.74,77,2026-07-25 00:18:32.514004
31644,3842,2026-04-22,2,3275,26.1,10,2026-07-25 00:18:32.514012
31645,3842,2026-05-22,5,1630,7.7,26,2026-07-25 00:18:32.514020
31646,3843,2024-01-25,3,3964,26.07,37,2026-07-25 00:18:32.514047
31647,3843,2024-02-24,1,1917,5.29,250,2026-07-25 00:18:32.514057
31648,3843,2024-03-25,3,1415,25.52,264,2026-07-25 00:18:32.514065
31649,3843,2024-04-24,4,1571,15.24,98,2026-07-25 00:18:32.514074
31650,3843,2024-05-24,3,2329,29.4,486,2026-07-25 00:18:32.514082
31651,3843,2024-06-23,4,1075,19.08,123,2026-07-25 00:18:32.514090
31652,3843,2024-07-23,3,4740,21.96,140,2026-07-25 00:18:32.514111
31653,3844,2024-06-03,284,328841,2111.95,37,2026-07-25 00:18:32.514126
31654,3844,2024-07-03,467,172093,2727.66,164,2026-07-25 00:18:32.514135
31655,3844,2024-08-02,17,406257,4331.81,46,2026-07-25 00:18:32.514144
31656,3844,2024-09-01,456,347637,1370.34,145,2026-07-25 00:18:32.514152
31657,3844,2024-10-01,428,386076,2516.99,484,2026-07-25 00:18:32.514161
31658,3844,2024-10-31,250,171125,2594.64,221,2026-07-25 00:18:32.514170
31659,3844,2024-11-30,463,237302,3826.3,374,2026-07-25 00:18:32.514178
31660,3844,2024-12-30,415,409172,2449.78,463,2026-07-25 00:18:32.514187
31661,3844,2025-01-29,359,461031,3048.48,163,2026-07-25 00:18:32.514195
31662,3844,2025-02-28,419,415505,3760.06,457,2026-07-25 00:18:32.514203
31663,3844,2025-03-30,230,222571,2012.77,348,2026-07-25 00:18:32.514212
31664,3844,2025-04-29,483,276727,3592.85,496,2026-07-25 00:18:32.514220
31665,3844,2025-05-29,254,251297,2434.34,354,2026-07-25 00:18:32.514229
31666,3844,2025-06-28,88,363378,1620.78,345,2026-07-25 00:18:32.514261
31667,3844,2025-07-28,235,444391,3688.93,377,2026-07-25 00:18:32.514270
31668,3844,2025-08-27,201,219988,3355.94,326,2026-07-25 00:18:32.514279
31669,3844,2025-09-26,344,442563,1831.42,118,2026-07-25 00:18:32.514288
31670,3844,2025-10-26,257,379190,2003.56,369,2026-07-25 00:18:32.514296
31671,3844,2025-11-25,97,405433,4479.72,176,2026-07-25 00:18:32.514304
31672,3844,2025-12-25,306,495141,1275.85,454,2026-07-25 00:18:32.514312
31673,3844,2026-01-24,6,421068,3007.42,86,2026-07-25 00:18:32.514320
31674,3844,2026-02-23,417,259875,2772.62,375,2026-07-25 00:18:32.514329
31675,3844,2026-03-25,113,175158,3707.08,283,2026-07-25 00:18:32.514337
31676,3845,2024-01-08,21,86354,296.13,352,2026-07-25 00:18:32.514360
31677,3845,2024-02-07,83,62473,755.33,272,2026-07-25 00:18:32.514373
31678,3845,2024-03-08,37,135213,878.29,252,2026-07-25 00:18:32.514381
31679,3845,2024-04-07,77,94815,216.55,334,2026-07-25 00:18:32.514390
31680,3845,2024-05-07,55,148686,491.26,377,2026-07-25 00:18:32.514398
31681,3845,2024-06-06,21,109820,216.87,359,2026-07-25 00:18:32.514406
31682,3845,2024-07-06,13,125791,519.97,106,2026-07-25 00:18:32.514414
31683,3845,2024-08-05,44,69701,735.56,347,2026-07-25 00:18:32.514423
31684,3845,2024-09-04,24,64060,303.06,59,2026-07-25 00:18:32.514432
31685,3845,2024-10-04,90,138490,849.66,23,2026-07-25 00:18:32.514456
31686,3845,2024-11-03,22,42268,876.91,344,2026-07-25 00:18:32.514464
31687,3845,2024-12-03,23,117013,240.66,141,2026-07-25 00:18:32.514472
31688,3845,2025-01-02,8,127636,532.34,462,2026-07-25 00:18:32.514481
31689,3845,2025-02-01,49,62058,884.58,75,2026-07-25 00:18:32.514489
31690,3845,2025-03-03,44,121067,350.05,474,2026-07-25 00:18:32.514497
31691,3845,2025-04-02,10,65844,266.1,464,2026-07-25 00:18:32.514509
31692,3846,2023-10-08,5,4790,25.84,476,2026-07-25 00:18:32.514521
31693,3846,2023-11-07,3,3684,9.81,400,2026-07-25 00:18:32.514530
31694,3846,2023-12-07,5,2614,10.54,313,2026-07-25 00:18:32.514539
31695,3846,2024-01-06,5,1495,38.87,461,2026-07-25 00:18:32.514548
31696,3846,2024-02-05,2,2674,21.77,424,2026-07-25 00:18:32.514556
31697,3846,2024-03-06,5,3386,39.19,406,2026-07-25 00:18:32.514565
31698,3847,2024-07-14,65,111847,429.66,219,2026-07-25 00:18:32.514576
31699,3847,2024-08-13,85,130156,546.97,461,2026-07-25 00:18:32.514584
31700,3847,2024-09-12,78,72135,585.5,44,2026-07-25 00:18:32.514593
31701,3847,2024-10-12,68,40103,504.94,89,2026-07-25 00:18:32.514602
31702,3847,2024-11-11,57,84907,754.64,30,2026-07-25 00:18:32.514610
31703,3847,2024-12-11,19,89837,753.47,375,2026-07-25 00:18:32.514619
31704,3847,2025-01-10,71,140356,493.38,300,2026-07-25 00:18:32.514639
31705,3847,2025-02-09,49,72329,838.72,14,2026-07-25 00:18:32.514656
31706,3847,2025-03-11,19,47030,636.84,75,2026-07-25 00:18:32.514664
31707,3847,2025-04-10,32,75115,407.38,147,2026-07-25 00:18:32.514672
31708,3847,2025-05-10,64,83430,734.17,191,2026-07-25 00:18:32.514690
31709,3847,2025-06-09,84,77872,899.81,305,2026-07-25 00:18:32.514703
31710,3847,2025-07-09,1,122180,671.17,352,2026-07-25 00:18:32.514712
31711,3847,2025-08-08,37,53160,703.2,146,2026-07-25 00:18:32.514723
31712,3847,2025-09-07,75,53015,526.21,98,2026-07-25 00:18:32.514738
31713,3847,2025-10-07,8,51490,420.7,284,2026-07-25 00:18:32.514765
31714,3847,2025-11-06,62,139301,897.65,60,2026-07-25 00:18:32.514778
31715,3847,2025-12-06,81,58964,343.87,400,2026-07-25 00:18:32.514790
31716,3848,2023-06-12,1,1433,25.77,460,2026-07-25 00:18:32.514805
31717,3848,2023-07-12,4,2965,17.43,117,2026-07-25 00:18:32.514816
31718,3848,2023-08-11,5,3034,5.62,194,2026-07-25 00:18:32.514826
31719,3848,2023-09-10,3,1401,14.44,321,2026-07-25 00:18:32.514837
31720,3849,2023-11-10,60,126532,590.37,121,2026-07-25 00:18:32.514850
31721,3849,2023-12-10,7,126296,428.18,311,2026-07-25 00:18:32.514859
31722,3849,2024-01-09,99,139355,311.85,296,2026-07-25 00:18:32.514868
31723,3849,2024-02-08,34,36262,258.91,119,2026-07-25 00:18:32.514876
31724,3849,2024-03-09,75,91181,445.13,51,2026-07-25 00:18:32.514901
31725,3849,2024-04-08,56,117756,584.66,101,2026-07-25 00:18:32.514912
31726,3849,2024-05-08,10,113801,234.71,95,2026-07-25 00:18:32.514921
31727,3849,2024-06-07,98,145884,516.88,370,2026-07-25 00:18:32.514931
31728,3849,2024-07-07,73,84198,285.16,280,2026-07-25 00:18:32.514940
31729,3849,2024-08-06,10,125798,258.03,50,2026-07-25 00:18:32.514950
31730,3849,2024-09-05,40,94769,786.11,38,2026-07-25 00:18:32.514975
31731,3849,2024-10-05,59,104332,842.33,247,2026-07-25 00:18:32.514986
31732,3849,2024-11-04,27,33042,670.84,79,2026-07-25 00:18:32.514997
31733,3849,2024-12-04,82,48367,833.3,251,2026-07-25 00:18:32.515007
31734,3850,2025-10-20,3,771,14.81,333,2026-07-25 00:18:32.515035
31735,3850,2025-11-19,5,679,16.69,443,2026-07-25 00:18:32.515047
31736,3850,2025-12-19,2,514,30.51,328,2026-07-25 00:18:32.515057
31737,3850,2026-01-18,4,4112,36.45,12,2026-07-25 00:18:32.515068
31738,3850,2026-02-17,2,4858,13.42,285,2026-07-25 00:18:32.515078
31739,3851,2025-04-01,16,123197,582.51,475,2026-07-25 00:18:32.515091
31740,3851,2025-05-01,79,90627,601.83,91,2026-07-25 00:18:32.515101
31741,3851,2025-05-31,97,58023,610.44,86,2026-07-25 00:18:32.515111
31742,3851,2025-06-30,2,145563,754.88,497,2026-07-25 00:18:32.515120
31743,3851,2025-07-30,40,70725,239.1,481,2026-07-25 00:18:32.515130
31744,3851,2025-08-29,20,131091,778.63,418,2026-07-25 00:18:32.515156
31745,3851,2025-09-28,29,105738,425.63,439,2026-07-25 00:18:32.515166
31746,3851,2025-10-28,52,134139,362.54,324,2026-07-25 00:18:32.515192
31747,3851,2025-11-27,63,96666,668.36,357,2026-07-25 00:18:32.515203
31748,3851,2025-12-27,28,55599,772.44,79,2026-07-25 00:18:32.515212
31749,3851,2026-01-26,42,104726,408.43,251,2026-07-25 00:18:32.515223
31750,3851,2026-02-25,56,34644,205.95,386,2026-07-25 00:18:32.515232
31751,3851,2026-03-27,74,94672,857.4,121,2026-07-25 00:18:32.515242
31752,3851,2026-04-26,18,132610,564.57,126,2026-07-25 00:18:32.515251
31753,3852,2023-03-03,14,22088,142.65,101,2026-07-25 00:18:32.515266
31754,3852,2023-04-02,17,22753,144.88,397,2026-07-25 00:18:32.515276
31755,3852,2023-05-02,5,22457,67.11,402,2026-07-25 00:18:32.515285
31756,3852,2023-06-01,22,11543,140.11,224,2026-07-25 00:18:32.515295
31757,3852,2023-07-01,16,23360,190.31,216,2026-07-25 00:18:32.515323
31758,3852,2023-07-31,17,17388,135.5,258,2026-07-25 00:18:32.515336
31759,3853,2024-03-26,5,4178,28.9,492,2026-07-25 00:18:32.515349
31760,3853,2024-04-25,5,2369,26.18,150,2026-07-25 00:18:32.515359
31761,3853,2024-05-25,2,4353,18.32,95,2026-07-25 00:18:32.515369
31762,3853,2024-06-24,2,826,30.84,92,2026-07-25 00:18:32.515395
31763,3853,2024-07-24,1,4644,8.26,27,2026-07-25 00:18:32.515418
31764,3853,2024-08-23,3,4071,28.8,430,2026-07-25 00:18:32.515428
31765,3853,2024-09-22,5,1536,28.19,276,2026-07-25 00:18:32.515438
31766,3853,2024-10-22,2,738,12.04,232,2026-07-25 00:18:32.515448
31767,3854,2023-01-28,4,2974,20.53,364,2026-07-25 00:18:32.515461
31768,3854,2023-02-27,4,2905,12.45,73,2026-07-25 00:18:32.515470
31769,3854,2023-03-29,5,3932,27.45,79,2026-07-25 00:18:32.515480
31770,3854,2023-04-28,1,935,21.77,43,2026-07-25 00:18:32.515491
31771,3854,2023-05-28,2,573,24.36,48,2026-07-25 00:18:32.515500
31772,3855,2023-04-08,5,4468,8.18,285,2026-07-25 00:18:32.515513
31773,3855,2023-05-08,1,2683,30.69,31,2026-07-25 00:18:32.515523
31774,3855,2023-06-07,5,2782,34.73,131,2026-07-25 00:18:32.515533
31775,3855,2023-07-07,3,4344,31.85,389,2026-07-25 00:18:32.515542
31776,3855,2023-08-06,1,872,34.1,215,2026-07-25 00:18:32.515552
31777,3855,2023-09-05,4,2605,25.21,47,2026-07-25 00:18:32.515561
31778,3855,2023-10-05,2,1737,23.82,441,2026-07-25 00:18:32.515571
31779,3855,2023-11-04,5,1616,14.22,83,2026-07-25 00:18:32.515580
31780,3856,2024-12-21,25,24579,143.14,270,2026-07-25 00:18:32.515593
31781,3856,2025-01-20,4,16724,134.58,152,2026-07-25 00:18:32.515603
31782,3856,2025-02-19,12,15523,183.16,56,2026-07-25 00:18:32.515612
31783,3856,2025-03-21,22,25155,79.5,376,2026-07-25 00:18:32.515638
31784,3856,2025-04-20,5,17059,40.15,282,2026-07-25 00:18:32.515649
31785,3856,2025-05-20,23,6728,48.48,471,2026-07-25 00:18:32.515658
31786,3857,2023-12-13,2,1131,28.64,152,2026-07-25 00:18:32.515670
31787,3857,2024-01-12,5,3958,26.75,108,2026-07-25 00:18:32.515679
31788,3857,2024-02-11,1,1381,21.82,381,2026-07-25 00:18:32.515688
31789,3857,2024-03-12,2,4428,36.88,311,2026-07-25 00:18:32.515697
31790,3857,2024-04-11,2,2142,10.71,161,2026-07-25 00:18:32.515721
31791,3858,2023-03-02,4,3092,9.11,179,2026-07-25 00:18:32.515735
31792,3858,2023-04-01,2,3597,8.25,208,2026-07-25 00:18:32.515745
31793,3858,2023-05-01,2,2278,16.35,33,2026-07-25 00:18:32.515768
31794,3859,2024-01-30,4,4925,13.79,307,2026-07-25 00:18:32.515781
31795,3859,2024-02-29,3,4322,16.61,204,2026-07-25 00:18:32.515790
31796,3859,2024-03-30,2,2453,31.46,220,2026-07-25 00:18:32.515800
31797,3859,2024-04-29,4,1114,17.04,37,2026-07-25 00:18:32.515824
31798,3859,2024-05-29,2,2474,8.86,392,2026-07-25 00:18:32.515836
31799,3859,2024-06-28,5,1981,7.31,38,2026-07-25 00:18:32.515845
31800,3860,2023-03-04,1,8294,171.7,413,2026-07-25 00:18:32.515858
31801,3860,2023-04-03,25,28038,104.84,170,2026-07-25 00:18:32.515867
31802,3860,2023-05-03,25,10256,94.97,99,2026-07-25 00:18:32.515894
31803,3860,2023-06-02,8,16423,152.05,97,2026-07-25 00:18:32.515904
31804,3860,2023-07-02,21,8903,83.18,275,2026-07-25 00:18:32.515913
31805,3860,2023-08-01,18,21782,161.13,21,2026-07-25 00:18:32.515922
31806,3861,2024-01-07,3,4195,20.07,496,2026-07-25 00:18:32.515934
31807,3861,2024-02-06,2,1268,9.04,456,2026-07-25 00:18:32.515944
31808,3861,2024-03-07,5,3944,30.34,268,2026-07-25 00:18:32.515953
31809,3861,2024-04-06,1,4292,7.43,457,2026-07-25 00:18:32.515962
31810,3861,2024-05-06,4,3533,7.12,257,2026-07-25 00:18:32.515973
31811,3861,2024-06-05,3,2470,30.41,398,2026-07-25 00:18:32.515984
31812,3862,2023-04-29,4,4385,21.12,248,2026-07-25 00:18:32.515997
31813,3862,2023-05-29,5,4416,27.85,29,2026-07-25 00:18:32.516006
31814,3862,2023-06-28,5,1639,14.81,403,2026-07-25 00:18:32.516244
31815,3862,2023-07-28,4,2580,21.58,257,2026-07-25 00:18:32.516259
31816,3863,2024-10-09,6,12289,124.72,137,2026-07-25 00:18:32.516275
31817,3863,2024-11-08,20,7480,59.0,460,2026-07-25 00:18:32.516285
31818,3863,2024-12-08,13,6535,193.42,241,2026-07-25 00:18:32.516295
31819,3863,2025-01-07,5,12330,167.66,177,2026-07-25 00:18:32.516327
31820,3863,2025-02-06,13,16047,126.94,137,2026-07-25 00:18:32.516340
31821,3863,2025-03-08,25,28854,41.11,437,2026-07-25 00:18:32.516352
31822,3863,2025-04-07,23,29009,185.51,479,2026-07-25 00:18:32.516376
31823,3863,2025-05-07,10,9508,49.27,396,2026-07-25 00:18:32.516385
31824,3863,2025-06-06,12,8216,93.31,365,2026-07-25 00:18:32.516394
31825,3863,2025-07-06,23,8705,106.75,452,2026-07-25 00:18:32.516404
31826,3863,2025-08-05,20,17153,161.39,87,2026-07-25 00:18:32.516413
31827,3864,2025-09-21,2,2041,6.77,337,2026-07-25 00:18:32.516427
31828,3864,2025-10-21,1,1665,27.94,68,2026-07-25 00:18:32.516435
31829,3864,2025-11-20,2,1248,27.63,88,2026-07-25 00:18:32.516444
31830,3864,2025-12-20,1,3390,18.16,259,2026-07-25 00:18:32.516453
31831,3864,2026-01-19,3,4662,10.27,428,2026-07-25 00:18:32.516466
31832,3865,2025-02-10,1,3208,26.52,10,2026-07-25 00:18:32.516477
31833,3865,2025-03-12,4,3628,14.23,294,2026-07-25 00:18:32.516486
31834,3865,2025-04-11,5,4664,29.64,305,2026-07-25 00:18:32.516495
31835,3865,2025-05-11,5,776,5.82,444,2026-07-25 00:18:32.516505
31836,3866,2023-06-30,44,31810,318.1,427,2026-07-25 00:18:32.516519
31837,3866,2023-07-30,55,30895,668.79,219,2026-07-25 00:18:32.516529
31838,3866,2023-08-29,72,78448,539.94,229,2026-07-25 00:18:32.516538
31839,3866,2023-09-28,6,119143,466.81,328,2026-07-25 00:18:32.516545
31840,3866,2023-10-28,72,65392,353.43,136,2026-07-25 00:18:32.516554
31841,3866,2023-11-27,97,146343,890.28,348,2026-07-25 00:18:32.516579
31842,3866,2023-12-27,38,141420,899.0,55,2026-07-25 00:18:32.516588
31843,3866,2024-01-26,47,100875,723.27,291,2026-07-25 00:18:32.516596
31844,3866,2024-02-25,73,86224,449.0,98,2026-07-25 00:18:32.516605
31845,3866,2024-03-26,24,143439,553.32,93,2026-07-25 00:18:32.516613
31846,3866,2024-04-25,25,68159,332.98,451,2026-07-25 00:18:32.516622
31847,3866,2024-05-25,22,125644,612.91,135,2026-07-25 00:18:32.516645
31848,3866,2024-06-24,50,123629,510.81,270,2026-07-25 00:18:32.516655
31849,3867,2025-05-21,90,135182,789.13,341,2026-07-25 00:18:32.516667
31850,3867,2025-06-20,89,143413,395.04,24,2026-07-25 00:18:32.516676
31851,3867,2025-07-20,97,53053,441.67,255,2026-07-25 00:18:32.516709
31852,3867,2025-08-19,74,119508,651.18,37,2026-07-25 00:18:32.516717
31853,3867,2025-09-18,98,67134,823.83,387,2026-07-25 00:18:32.516725
31854,3867,2025-10-18,32,94652,818.45,278,2026-07-25 00:18:32.516735
31855,3867,2025-11-17,65,96117,611.18,146,2026-07-25 00:18:32.516743
31856,3867,2025-12-17,31,117331,696.95,96,2026-07-25 00:18:32.516753
31857,3867,2026-01-16,87,67736,691.62,151,2026-07-25 00:18:32.516778
31858,3867,2026-02-15,10,58380,786.75,499,2026-07-25 00:18:32.516789
31859,3867,2026-03-17,76,51339,714.19,365,2026-07-25 00:18:32.516799
31860,3868,2025-11-30,2,4194,23.6,285,2026-07-25 00:18:32.516813
31861,3868,2025-12-30,3,4930,34.05,437,2026-07-25 00:18:32.516837
31862,3868,2026-01-29,4,4916,15.31,84,2026-07-25 00:18:32.516848
31863,3868,2026-02-28,1,2630,35.17,367,2026-07-25 00:18:32.516858
31864,3868,2026-03-30,4,3124,8.47,351,2026-07-25 00:18:32.516868
31865,3869,2025-01-15,1,4026,38.65,294,2026-07-25 00:18:32.516881
31866,3869,2025-02-14,3,1698,39.02,14,2026-07-25 00:18:32.516890
31867,3869,2025-03-16,4,2124,32.07,66,2026-07-25 00:18:32.516901
31868,3869,2025-04-15,1,3994,9.83,368,2026-07-25 00:18:32.516914
31869,3869,2025-05-15,2,1295,18.96,430,2026-07-25 00:18:32.516924
31870,3869,2025-06-14,3,4423,25.03,293,2026-07-25 00:18:32.516934
31871,3869,2025-07-14,1,4926,35.23,222,2026-07-25 00:18:32.516944
31872,3869,2025-08-13,1,3172,27.99,294,2026-07-25 00:18:32.516954
31873,3870,2024-02-06,3,1181,9.92,363,2026-07-25 00:18:32.516967
31874,3870,2024-03-07,5,1306,10.48,322,2026-07-25 00:18:32.516989
31875,3870,2024-04-06,5,4582,6.65,335,2026-07-25 00:18:32.517003
31876,3870,2024-05-06,5,4843,11.76,107,2026-07-25 00:18:32.517014
31877,3870,2024-06-05,4,1228,14.65,465,2026-07-25 00:18:32.517024
31878,3870,2024-07-05,2,3273,15.28,459,2026-07-25 00:18:32.517034
